,P14,P5,P4,P1,P12,BLS1,BLS3,P17,P10,P18,P6,P15,BLS0,P11,P8,BLS2,BLS5,Period,BLS16,P0,BLS10,P3,BLS6,BLS11,BLS25,BLS26,BLS29,BLS4,BLS14,P13,Y,IDs
5110,0.0,1.06796,0.00024,6.6682,478.0,-0.60030624905,0.857612000145,9e-05,-1090.30481,56.2475,2.95708,0.0,0.711229480724,0.2269,-0.57384,-0.743712436313,-1.27731598053,7.9689209,0.765611423684,-0.296828346769,1.04790488911,5.50649,-0.336543670007,0.39436507511,-1.25213773307,2.44415212883,-0.840577806994,0.332023971897,-1.00425653889,2.0,0.0,6110
5811,27.0,0.05506,0.00256,3.87438,25.0,0.517637362023,0.772463413489,0.00227,-1.64022,5.47012,0.13943,26.0,-0.964898908185,0.19603,0.5718,-0.532836426147,0.354648438213,0.68201733,-0.130311592174,0.42958820257,-0.167536835203,4.20116,0.236103471398,0.976992910541,-0.863941899974,-1.78230018288,0.15328548766,-1.18779908652,0.222361041697,14.0,0.0,6811
5468,32.0,0.47933,0.00118,12.5976,201.0,-0.656548813765,2.74044459851,0.00042,-520.33067,8.67411,-0.86872,245.0,1.45547594331,0.44534,0.20657,-3.21406671597,2.79664244785,7.93572002,-0.194439808004,3.562003279,-0.441530483879,6.90847,0.966958381261,-0.514245267352,0.251175937455,-1.05408846253,-0.239694314712,3.60213773226,0.351153825564,2.0,0.0,6468
5695,128.0,0.26311,0.00366,7.85315,168.0,-0.477537146507,0.901976086661,0.00229,-195.41264,3.56432,-0.35911,101.0,2.08183020792,0.49083,0.06861,-2.35232922233,-4.45340874282,7.99520283,0.314384598486,1.62120895805,-0.592923382956,4.04181,-0.972063174051,1.74699636782,0.234309333005,-0.532531803854,-0.408483192981,0.826461393217,-0.569264254608,2.0,0.0,6695
5765,30.0,0.05569,0.00117,4.04368,32.0,0.00951341743104,0.975553779007,0.00118,-2.62928,3.22268,0.00625,31.0,-0.752426426831,0.644,0.40444,-0.702188926117,-3.01019139198,3.85252391,-0.840795584182,1.68623662168,0.555985311513,4.57916,0.304087537669,2.65030570243,0.450988362577,-0.427934572437,0.264791898857,0.180099849983,0.403255811687,3.0,0.0,6765
5130,0.0,0.54084,0.00034,8.16902,236.0,-0.115987115459,-0.526901148629,0.00014,-6503.44048,8.90381,2.97882,242.0,1.77164242712,0.40003,-0.22726,-1.32391756109,0.144094318412,5.4865749,-0.868721375778,0.257614135986,0.678188740854,4.90139,-0.483005617639,-3.15898558667,1.81467380781,1.87268098613,-2.2438781863,-0.953828865911,-0.289477428168,2.0,0.0,6130
5665,102.0,0.18491,0.00085,7.82705,134.0,-0.107320503854,0.491303047261,0.0007,-17.2083,3.00987,0.06198,71.0,0.82721327488,0.56491,0.08215,-1.39100676139,-5.2213882734,7.98921445,-0.143141843978,1.41582678254,0.164619680933,5.45131,-0.800793781884,4.11924917633,0.797159201262,-0.46716399958,-1.683979027,-0.243844263372,0.407895323657,2.0,0.0,6665
5637,34.0,0.07871,0.0004,3.71508,34.0,0.145937821582,0.0761963060761,0.00046,-1.97263,3.74997,0.00246,34.0,-0.8180577149,0.63457,0.35188,-0.322603629467,-1.76714652996,4.52486722,1.26805091232,1.79112044008,0.821151436455,4.15743,-0.584991437466,-0.994070252501,-0.173174245089,0.862088265202,2.26962129237,-0.636748356666,-2.20700994501,2.0,0.0,6637
5120,75.0,0.19568,0.00019,5.35419,75.0,-0.762298478432,0.704909103719,0.0001,-1793.69316,3.64389,0.37373,92.0,1.04711856757,0.94645,0.65168,0.0596920389279,0.695132280131,7.9976007,1.0510609032,6.01521458113,-0.138636590155,4.19678,-0.700004922608,1.24272662542,0.574765562459,-0.0239301397696,-0.850890994736,-0.0678566467856,0.89855324288,1.0,0.0,6120
5640,15.0,0.02926,0.00071,3.71682,15.0,-0.00389118115996,0.919716133219,0.00048,-2.35204,4.54266,0.1793,16.0,-0.291863575788,0.47774,0.07507,-0.82314570542,-0.962896182004,5.46857248,-0.0399651456672,0.511367980829,0.263364691895,3.97204,-0.095743502042,0.421051654657,-0.03465452372,-0.268128896558,2.51628597356,-0.867398870799,-1.16353141858,2.0,0.0,6640
5351,60.0,0.15501,0.00058,4.85412,118.0,-0.335092302962,-0.281513588241,0.00026,-913.24929,4.95953,0.35043,95.0,0.938256817351,0.49191,-0.00253,-0.150470247781,0.187164174649,8.0,0.112928659296,0.620653558025,0.944113341482,3.84244,-1.49309911517,0.570900017015,-0.633647218209,0.867376369477,0.332091195893,-1.40554830815,-0.65198912614,2.0,0.0,6351
5184,124.0,0.27784,0.00175,5.43761,185.0,-0.308320072389,0.823257447443,0.00149,-303443.89947,2.19436,-0.31135,106.0,0.761692740665,0.623,0.04562,-0.866033288441,-2.9983534628,7.91217399,-0.0322417908141,1.48096233521,-0.233413288609,4.51249,-0.528561510971,2.91537391561,0.395783279409,-0.705106762509,-0.904282697172,0.599480068417,3.98078106551,2.0,0.0,6184
5110,0.0,1.06796,0.00024,6.6682,478.0,-0.60030624905,0.857612000145,9e-05,-1090.30481,56.2475,2.95708,0.0,0.711229480724,0.2269,-0.57384,-0.743712436313,-1.27731598053,7.9689209,0.765611423684,-0.296828346769,1.04790488911,5.50649,-0.336543670007,0.39436507511,-1.25213773307,2.44415212883,-0.840577806994,0.332023971897,-1.00425653889,2.0,0.0,6110
5710,31.0,0.06271,0.00104,3.83073,31.0,0.158635411066,1.01764362827,0.0011,-1.9089,5.20637,0.14227,30.0,-1.36931987073,0.17497,0.06226,-0.68346172053,-0.225296201133,0.72021131,2.07261261872,0.0882510706907,-1.49750445484,4.27507,-1.31343551837,0.879224051238,-1.78527204098,1.2683488984,-0.166956872164,-0.613306193575,-0.139880233246,14.0,0.0,6710
5978,33.0,0.06959,0.00528,3.86678,32.0,0.357020844562,1.26846956559,0.00569,-1.91037,4.94612,0.25377,32.0,-1.08186185503,0.18848,0.6535,-0.31615143771,0.491450568529,0.87064578,0.758985040678,0.620094620532,1.14991947782,4.3228,0.177856312093,-0.223064770757,-0.651406740349,0.0598377060897,-1.29294040607,0.453274636363,-1.30064357051,11.0,0.0,6978
5598,45.0,0.47073,0.00562,12.92876,204.0,-0.584392874257,2.88970345224,0.00216,-2240.84314,6.92101,-0.44696,229.0,1.43726744172,0.4365,0.18828,-3.3154611518,2.63100973622,7.94754567,0.116375049194,3.38778819068,-0.14070725082,6.93076,1.12206377824,-0.524806957638,-0.13538237044,-0.517865433673,0.40314205753,3.90493728299,0.326563899787,2.0,0.0,6598
5190,40.0,0.11101,0.00337,4.70106,78.0,0.164893218478,-0.166410558714,0.00145,-790990.49266,5.46654,0.40204,79.0,0.629011453147,0.68703,-0.00625,-0.0403219429487,-0.109667056728,7.45329532,1.51577692534,0.387961866467,0.437758431698,4.17446,-0.570515344121,1.08688387276,2.80536934098,1.7480211912,-1.91052772984,-1.05336570569,0.674219613331,2.0,0.0,6190
5767,130.0,0.17672,0.00124,5.56747,67.0,0.226133232742,1.87162137898,0.00122,-3.87507,3.09772,-0.00014,68.0,-0.274691262234,0.65794,0.26369,-1.09720774432,-0.35459838026,7.93926402,1.41878759776,2.81588087811,-0.664371903026,5.92847,-0.0827865377009,-0.480448745491,1.2229792386,0.74375167236,0.315487669482,0.244446410633,0.107733285216,1.0,0.0,6767
5558,149.0,0.40259,0.00076,11.42577,154.0,-0.620431196602,2.36758510012,0.00031,-36.62087,6.28545,-0.41993,175.0,1.56794272828,0.41088,0.25146,-2.78587078817,2.43807044381,7.94399428,0.2950112143,3.61753330898,-0.195414732774,6.33329,1.06076925866,-0.872288130656,-0.200165270004,-0.336681954008,0.16465190906,3.36004711041,-1.0212519009,1.0,0.0,6558
5763,89.0,0.18122,0.00101,4.83429,125.0,0.23217678483,0.863001968717,0.00119,-3.83111,3.2018,0.04412,108.0,0.125243721058,0.49242,0.07778,-1.05551764019,-1.03469839263,7.14955225,1.35002927707,1.22477278451,0.472872641418,4.91124,0.328861516645,-0.166852065131,0.145705577227,-0.345754931044,-0.540747845692,-0.405490444261,0.818903452691,2.0,0.0,6763
5089,0.0,0.5492,0.00317,9.17792,211.0,-0.452394837663,1.6676292583,0.00109,-2024244.21015,6.99774,-1.06033,267.0,1.74449885805,0.35886,0.24503,-2.33813387865,2.32144250199,7.98204023,-0.540546493737,4.16856083788,0.53052733305,5.37,0.550492956816,1.5302937209,0.815507973742,0.0868775079338,-0.0845697449036,2.28933396427,-0.322155923772,1.0,0.0,6089
5717,24.0,0.04644,0.00136,4.60462,22.0,0.121277223452,1.04240286547,0.00106,-2.05101,5.93457,0.21546,20.0,-0.876430629226,0.18686,0.76449,0.092416258674,0.175778537273,0.59297803,1.67953453823,0.487929622186,-0.304417069311,5.19964,-0.402650880457,-0.429707358174,0.135257504062,0.469020860782,0.058586129311,-0.672082318301,-1.05789139276,16.0,0.0,6717
5652,65.0,0.19154,0.00064,6.74263,128.0,0.345304775136,0.228953016426,0.0005,-8.39147,4.15431,0.1735,132.0,0.703720717495,0.53192,-0.01202,-1.09145666969,-0.469226465952,7.1476359,0.605567533609,0.619427916231,0.580515123721,5.77381,0.168140449071,-2.04487006334,0.0529664427458,1.88131478756,1.49204782546,0.252501690576,1.19656720455,2.0,0.0,6652
5318,0.0,1.00063,0.0003,6.75454,478.0,0.0775338160909,-0.301554226263,0.00012,-91.61476,33.27565,2.60265,0.0,1.53802621747,0.18702,0.03839,-0.31134847256,-0.383918807483,5.30907064,0.391591568104,2.8808361521,-0.267362044635,4.45708,-0.103422224581,0.178387746403,-0.0245603116579,0.363375879086,-0.248334232246,-0.031744812188,1.68474870127,2.0,0.0,6318
5293,99.0,0.26935,0.00489,8.58695,190.0,-0.299910004073,0.0513118943946,0.00148,-312212.08889,8.72329,0.39135,118.0,1.66064410814,0.74356,-0.02288,-1.36790578429,-0.104276987385,7.66540186,-0.873042022791,0.877735995464,0.272294126553,5.48635,0.143418617594,-3.89354089173,0.0293474890984,2.21095602616,0.453549577423,-0.301115756402,-0.500669680031,2.0,0.0,6293
5979,20.0,0.04244,0.00713,4.58008,20.0,0.0271149104684,1.63381761652,0.00571,-2.46759,5.31645,-0.02272,19.0,-0.646651352074,0.17505,0.6628,0.243675822498,-0.0411081170886,0.74735992,0.333134005458,0.532042279155,0.0894598525742,4.99916,-0.610356185205,-0.712082410235,0.791719283743,2.15163840877,2.15836504492,-0.194365107542,1.3949068987,13.0,0.0,6979
5159,0.0,0.55364,0.00063,9.97709,212.0,-0.21584388677,1.43574320905,0.00018,-17195.64797,13.11906,-1.59477,266.0,1.96272205543,0.3617,0.2475,-2.53685935516,2.81857973182,7.96773037,-1.16811708115,4.19852119168,0.389040222114,5.41575,0.960287152557,0.3981494388,1.1249162207,0.45119752286,0.418595172738,2.47447604227,-1.05659679523,1.0,0.0,6159
5887,133.0,0.34843,0.00312,7.2283,229.0,-0.191553007888,1.46021424246,0.00269,-6.4822,8.53697,-0.26878,116.0,0.634639603327,0.29103,0.09027,-1.54702115386,1.13620345381,6.96014408,-0.918278507315,1.86169108119,0.227810362844,5.85068,0.602978834813,-1.6558291812,-0.887315678551,0.384892789104,-0.506812832091,1.31756412961,-0.72562806209,2.0,0.0,6887
5924,35.0,0.06852,0.00498,3.95615,31.0,0.0295972208003,1.37854301073,0.00557,-1.79644,4.9794,0.02935,32.0,-1.43245460668,0.17612,0.46257,-0.426069994813,0.121339430348,0.73857301,-0.165465579578,0.387774137658,0.470893940046,4.32381,-1.8979236739,-0.618476824564,0.365985693069,-1.74746983242,2.71273825023,-0.660597665477,0.230670602114,13.0,0.0,6924
5315,36.0,0.45785,0.00011,5.44517,241.0,-0.200616987502,0.819454197434,0.00013,-36.04131,1.76057,-0.45947,201.0,0.585282057349,0.47043,-0.0057,-0.839638488836,-2.99187783094,4.56163399,0.106955181713,1.03911356712,-0.908192792359,4.53225,-0.978458515547,1.8890931679,-0.882160473061,-1.00858776721,0.410335399113,0.390852340635,3.71247648812,3.0,0.0,6315
5504,63.0,0.10667,0.00023,4.42744,64.0,-0.475517431928,0.732052527413,0.00023,-4.65475,2.98395,0.1261,63.0,0.237550486622,0.57314,0.13807,0.291319410924,-0.488298846053,6.18021693,0.795213246865,1.20373656062,-2.24915624497,4.14348,-0.536962260901,0.285590607825,-0.941901037728,-0.49419511081,1.73108614505,-0.381449073975,0.563634034959,2.0,0.0,6504
5339,0.0,0.99789,0.00047,6.78346,477.0,-0.347773895243,1.15766063584,0.00018,-127.0072,50.10724,2.7701,1.0,1.20410405587,0.21454,0.04254,-1.64637707959,-1.67183807456,7.99041141,0.00363189896235,4.34755095804,0.30298263244,4.78813,-0.398600409029,-0.26090940056,-0.232135594329,-3.10331723657,-1.96960713621,1.3182867661,-1.43271675266,2.0,0.0,6339
5808,17.0,0.03697,0.00292,3.98943,18.0,0.647899077825,0.993161016988,0.00238,-1.61189,5.21273,0.22043,18.0,-1.60608642048,0.24734,0.11414,-0.270697851306,0.691609831653,0.91061952,-1.3286436056,0.14160020982,-0.705800812962,4.21985,-0.105285000751,0.997815729117,-1.22987019794,-1.05935153316,1.05669166968,-0.776350735308,-0.511093190989,11.0,0.0,6808
5360,110.0,0.22813,0.001,5.95157,108.0,0.141599526482,-0.402461263435,0.00036,-1413.17237,5.44174,0.65762,110.0,0.89062777686,0.46453,-0.02402,-0.371048204788,-1.34457216926,4.97758199,-2.4421459297,0.469027146205,0.384602478064,4.57439,-0.254286902944,-4.50779436406,0.468357793065,-0.494721379429,-2.30613706241,-0.832200733905,1.51367480604,2.0,0.0,6360
5377,217.0,0.31813,0.00226,12.88073,122.0,-0.573116759032,2.3513698895,0.00089,-10128.98,3.87183,-0.38839,122.0,1.3668673999,0.51661,0.24228,-2.72749210028,0.53317720218,8.0,0.401681180665,3.23161498381,-0.342225337456,7.60588,0.681566429033,0.432700208608,-0.24017017254,0.0207207055262,0.611879421492,3.03027448999,0.573247340265,1.0,0.0,6377
5601,41.0,0.07669,0.00035,3.32608,37.0,0.638000943435,0.773255421156,0.00044,-1.39655,4.77074,0.2261,39.0,-1.54277949818,0.17967,0.21976,-0.554763672028,0.0478314944161,0.96092365,-0.757314127859,0.268850131931,0.611186340135,3.54472,-0.193613740151,0.448602745698,0.197023129939,1.60136756596,-0.551080260821,-0.699991704937,0.0926722449796,11.0,0.0,6601
5797,182.0,0.23756,0.00602,11.48831,92.0,-0.346324296582,1.86189698103,0.00263,-93.57653,4.75671,0.0462,91.0,1.07979480134,0.52904,0.24762,-2.51568823991,-0.0846378386233,7.93217919,-0.665376393919,2.92715055946,-0.661970410101,7.98721,-0.0161890805259,-0.0959972725149,-0.29727155006,-0.731226944697,0.15359985414,2.12919007481,1.14793414734,2.0,0.0,6797
5796,127.0,0.37239,0.00449,11.65497,208.0,-0.51018637807,1.84231967216,0.00229,-78.49982,7.13409,-0.24813,143.0,1.4428878346,0.53424,0.07481,-2.61268626049,-0.444130268704,7.9928064,-0.123939172925,2.10700815556,-0.66094972591,7.3339,-0.0373670302754,-0.675481973092,-0.121813960387,-1.34497317613,-0.197041265812,1.82057205589,-0.607299347258,2.0,0.0,6796
5052,59.0,0.17187,0.00044,4.91858,119.0,-0.0423464152329,-0.612307745673,0.00019,-79449.41339,9.13498,0.3592,119.0,1.10613122923,0.68351,-0.00427,-0.0838291072421,0.32911947788,7.23882947,-0.824237256385,0.611997409902,0.662913676917,3.73664,-0.182260950779,1.11020374887,-0.570198431946,2.4346319363,0.550797488676,-0.0867051301716,1.31651886501,2.0,0.0,6052
5298,75.0,0.45131,0.0045,11.62936,172.0,-0.525754141459,1.94158691214,0.00135,-178497.91003,16.23768,-1.2437,231.0,2.02083962811,0.41335,0.25122,-2.62039386986,2.44443651483,7.94399428,0.203708484018,3.80916424232,0.461054543986,6.19105,0.778417237201,0.0387089770906,0.188335765798,0.0537415703347,0.684460808922,3.00927295258,-0.584255281601,1.0,0.0,6298
5650,31.0,0.07963,0.00055,4.49922,30.0,-0.210739614363,0.629240007219,0.00052,-3.28199,2.47613,0.08918,31.0,-0.274823631798,1.0,0.3402,-0.431254794621,0.96830489986,7.98084578,-1.06476936382,3.05365999325,-0.275154036698,4.56315,-1.6114608367,-0.868482198547,-0.927480198756,-1.38908605715,-0.627827724307,-0.273288867904,0.0921634907936,1.0,0.0,6650
5724,15.0,0.03177,0.00142,3.79909,15.0,0.329068241601,0.839565620788,0.00105,-1.7348,5.18435,0.2375,15.0,-1.14061538492,0.16099,0.52173,-0.118894437793,-0.336741301901,1.01055791,-0.533258815579,0.564117237924,0.673627637747,4.19043,-0.147500318449,-0.498116937752,0.541390637001,0.0923390676379,1.05280170536,-0.93153835289,0.798664166179,10.0,0.0,6724
5273,40.0,0.45759,0.00195,8.41895,222.0,-0.265900084722,-0.442702223234,0.00061,-31985.03069,7.09942,0.43152,216.0,1.36074248016,0.71754,-0.07694,-0.901781873753,-4.2766841222,4.91609977,-0.212676132568,0.767384401619,-0.120057719883,5.13885,-1.2700646403,-1.79061915864,-0.441562491111,1.27219581847,0.234315597866,-1.61007293778,-0.424201847892,3.0,0.0,6273
5640,15.0,0.02926,0.00071,3.71682,15.0,-0.00389118115996,0.919716133219,0.00048,-2.35204,4.54266,0.1793,16.0,-0.291863575788,0.47774,0.07507,-0.82314570542,-0.962896182004,5.46857248,-0.0399651456672,0.511367980829,0.263364691895,3.97204,-0.095743502042,0.421051654657,-0.03465452372,-0.268128896558,2.51628597356,-0.867398870799,-1.16353141858,2.0,0.0,6640
5679,0.0,0.62955,0.00205,7.59725,242.0,-0.430647364921,1.6645924239,0.00068,-32.342,38.37705,-0.24663,236.0,1.29159795184,0.31635,0.24402,-1.97677410096,1.85704300768,7.99640158,-0.444553111857,4.48921157157,0.682508759593,5.04202,0.752080167699,1.64718584369,0.95353901237,0.543620280639,0.0565094135821,1.48717386084,-0.882421803803,1.0,0.0,6679
5038,0.0,0.66723,0.00034,8.19257,256.0,-0.256755334986,1.24610784964,0.00011,-30203.91892,10.41204,-1.1535,222.0,1.31632494879,0.41657,0.24443,-1.36421602715,-0.182023036849,7.98562573,0.564951427646,4.63691924726,0.649339265434,5.60288,0.377068567232,2.47810717687,0.638237015177,-0.506743157578,-0.300960429091,1.918897359,0.330072779186,1.0,0.0,6038
5482,88.0,0.23098,0.00276,5.73043,171.0,-0.239399324334,0.0543215945166,0.0011,-3551.27073,5.34265,0.39308,101.0,0.896070099073,0.74384,-0.01838,-0.448527078898,-1.46444589508,7.99880017,-0.0941132094138,0.797592020589,0.533807882408,5.10192,-0.386040811194,1.0732439989,-0.691064144951,1.2013477797,0.355209381255,-0.297130805296,0.63283265667,2.0,0.0,6482
5193,27.0,0.44894,0.00563,7.36074,217.0,-0.418929950272,-0.194389697014,0.00138,-1575974.18339,12.69381,0.42664,234.0,1.83586366351,0.84007,-0.06911,-0.495913319736,-2.1904283592,5.43236636,0.752036861846,0.864841764126,-0.0359397063516,4.35635,-1.01000021871,-0.747341886578,-0.409266110896,0.190452369634,0.192849575638,-0.57813864773,1.02887605225,2.0,0.0,6193
5560,70.0,0.19478,0.00067,5.43449,135.0,-0.325928493073,0.0340527736506,0.00048,-41.71595,2.47107,0.39895,123.0,0.968654826513,0.52009,-0.0186,-0.691990034161,-0.486289736401,7.52905302,-1.87865310819,0.614071786822,0.0420854370953,4.23528,0.0722422711229,0.0197283222935,0.189996387216,4.33931550547,0.173349229475,0.159107299697,1.66215005248,2.0,0.0,6560
5214,85.0,0.27755,0.00025,9.87204,172.0,-0.557012859871,1.01319738549,6e-05,-865.86403,13.37042,0.00256,170.0,2.1618094399,0.51466,-0.00051,-0.990752186074,0.946280207067,6.39742821,1.54646627753,0.905393487115,0.42356337053,5.34518,0.107485147831,-0.927398001609,0.00129966612122,-0.372965832249,0.418781183777,1.64404198887,0.618045508018,2.0,0.0,6214
5045,124.0,0.34312,0.00037,10.24764,222.0,-0.567840563367,1.46582307908,0.00016,-54171.15543,10.65721,-0.62177,132.0,2.03484470892,0.5044,0.01034,-2.65219709938,-1.24548832059,7.99160873,-0.312404135798,1.47453711952,-0.579820808005,5.60966,-0.154224279739,-0.332483274042,0.249159486245,-0.818887303594,-0.711911983353,1.82470687998,-0.286175690685,2.0,0.0,6045
5122,101.0,0.28453,0.00024,9.10669,191.0,-0.278637144843,0.547885622141,0.00011,-4270.00103,3.96827,0.40677,134.0,1.2285016387,0.67614,-0.03396,-1.63359913595,-0.815115439102,7.412893,-1.44712501218,0.823647425902,0.488331448617,6.26834,0.636296378039,-0.322845122127,0.770298012974,3.17038931242,-0.00695431419462,1.12101686712,1.61922233657,2.0,0.0,6122
5689,0.0,0.56885,0.00324,8.89566,217.0,-0.442263093665,1.71328396718,0.00116,-91.78284,9.36523,-0.86286,261.0,1.54183459405,0.37847,0.25684,-2.24417500713,2.14013255627,7.94517773,-0.268191779003,4.32128433631,0.353267111944,5.45415,0.896730148934,1.48333220863,0.950555212151,0.408802449231,0.144005040673,2.22641813098,-0.508468880872,1.0,0.0,6689
5534,60.0,0.13098,0.00023,7.15267,86.0,0.142543118373,0.644782108682,0.0002,-6.68424,8.24786,0.10021,86.0,0.290074112651,0.49899,0.05146,-0.438381359968,0.715590105625,6.80734179,1.43860162048,0.816919191784,0.194986741524,6.33295,-0.0561505294426,1.18484703037,1.01325659013,0.219880723894,-0.441601417054,0.845159553573,1.81137769825,2.0,0.0,6534
5231,201.0,0.29666,0.00021,6.30876,114.0,0.333254326056,-0.11453712533,0.0001,-390.82346,3.95116,0.77317,114.0,1.00914128134,0.72827,0.31414,-0.318874128598,1.25561299019,8.0,0.445581437164,3.72059951734,-0.662929229678,4.92425,0.278957815371,0.38417943768,-0.149650860347,-0.428848013616,2.18057872258,1.04486570615,1.27912176987,1.0,0.0,6231
5510,77.0,0.13143,0.00016,4.04992,77.0,-0.0605192830549,0.955866688037,0.00022,-2.80315,2.46116,0.20785,77.0,-0.39443320301,0.39648,0.15465,-0.954538041374,0.357051049894,6.09824369,1.32461968828,1.36467203033,0.0518619964398,4.45306,0.806920798257,1.00421633756,1.46594950428,0.948098955129,2.25617230801,0.545050329286,0.93566338735,2.0,0.0,6510
5348,96.0,0.43725,0.00055,10.78757,188.0,-0.651030352817,2.49448585498,0.00024,-495.01213,5.437,-1.07166,194.0,1.38884113559,0.34164,0.19264,-3.06247564833,2.3530174816,8.0,0.30338809054,3.31094306325,-0.389915793457,6.17064,0.626331053939,-0.610049468011,-0.324387287632,-0.936688654832,-0.368015859331,3.30927078468,0.378172142935,2.0,0.0,6348
5321,103.0,0.29345,0.00027,7.63383,141.0,-0.317677365149,0.144414937796,0.00012,-137.51657,6.63448,1.23316,166.0,1.56423661816,0.33895,-0.0888,-0.524161177398,1.41112191874,5.89078378,1.53026587156,0.362054447747,0.550504364108,5.06408,-0.925551577699,-0.227963227892,-1.57494285296,-1.05718098891,1.35244891076,0.391015652736,-1.3391125148,2.0,0.0,6321
5341,62.0,0.17006,0.00029,6.26089,121.0,0.216435984293,-0.573387458169,0.00012,-240.56424,10.32982,0.28315,120.0,0.879686264804,0.54558,0.00183,-0.406096444029,0.209007009691,7.4273459,-1.30576759276,0.665992442055,0.864756064576,5.17018,0.10317502502,-2.05268880969,-0.691621068404,3.55109863228,0.645310019395,-0.685372730761,-0.0225486128715,2.0,0.0,6341
5834,20.0,0.04038,0.00274,3.83691,20.0,0.750747980178,0.933812872826,0.00245,-1.58551,5.00681,0.2097,19.0,-1.39777998963,0.21791,0.13972,-0.883321359795,-0.302227886919,1.141331,-0.62497021127,0.203344186991,-0.00292548260896,4.15401,-0.235397752855,1.11023873671,0.733359843548,-1.27432675568,0.622840312857,-0.0114443321442,0.356241151908,9.0,0.0,6834
5544,65.0,0.16651,0.00031,7.85982,113.0,-0.251778813853,1.17516641677,0.00028,-13.31124,2.78085,-0.09257,113.0,0.855769946244,0.71536,0.02219,-0.845389604979,1.63045130788,7.07369091,-0.459998674777,0.766688873802,-0.374851376607,6.01219,0.0637896951848,1.0272536484,-0.0236977652615,-0.495885655303,-0.358631547747,1.73326315592,3.27335099428,2.0,0.0,6544
5434,101.0,0.1831,0.0001,3.91963,96.0,-0.253951349954,0.302165320955,0.00012,-6.46239,2.81405,-0.0649,76.0,0.486909914871,0.47186,0.30639,-0.407538944836,0.144205299034,2.88182594,0.371946869852,1.16763011448,0.0272145796235,3.65845,-0.643658174583,-0.008446556513,-1.43352493563,-0.791339642489,-0.785116482153,-0.662241295545,1.37144566778,4.0,0.0,6434
5326,77.0,0.20185,0.00013,5.51637,78.0,-0.0718841739603,-0.1299057904,6e-05,-30.24405,5.74528,-0.16605,77.0,1.1775921104,0.55416,0.57868,-1.03156213824,0.637248035466,7.98323504,-0.83553697208,5.44628344871,0.5221488081,4.19688,-0.172926058185,-1.41022480314,0.864437291711,1.31882387988,-0.778798935406,-0.514849569188,-0.028586425059,1.0,0.0,6326
5614,24.0,0.04668,0.00052,3.65275,23.0,0.77951108132,0.547328667528,0.00045,-1.77132,5.37597,0.18851,23.0,-0.978626850083,0.17653,0.26652,0.147863225589,-0.5198598173,0.85109697,0.705430606935,0.267530823123,1.86104135223,4.07583,-0.0901502745325,-0.420360293193,-2.36884333619,0.144417005311,2.53201577543,-0.260730295088,-0.159665465172,12.0,0.0,6614
5931,28.0,0.05912,0.00488,3.52183,27.0,0.608431165375,0.951437706683,0.00543,-1.35773,4.61551,0.1989,28.0,-1.22898632227,0.15658,0.52245,-0.144468160382,0.686047416097,0.57121926,-1.22554390179,0.336149944047,0.723728667682,3.89924,-0.614599850377,0.312330733949,1.12058003687,0.112662277396,-0.186362925217,-0.653157677155,-0.91073067167,17.0,0.0,6931
5484,109.0,0.32948,0.0025,5.32975,215.0,-0.424582121836,0.748440407511,0.00142,-2473.63093,3.28045,0.37729,150.0,1.06951786555,0.6907,-0.01032,-0.534797084043,-1.35874527034,6.91502217,0.383945583121,1.08864090785,-0.202004504313,4.14683,-0.549954892834,2.30104683398,0.0755529912577,-0.640704589668,-0.437912787265,0.705424476251,4.27088717108,2.0,0.0,6484
5151,63.0,0.18931,0.00066,7.20104,122.0,-0.142742691801,-0.237403796592,0.00016,-30715.19295,13.23069,0.4092,126.0,1.64165627596,0.62722,-0.01365,-0.316770091316,0.740593712969,6.95651267,-0.349320965049,0.584375034689,0.394076443643,4.83834,0.061467602309,0.910852559069,-0.624129584682,-0.188114164285,1.11428198459,0.374622468736,0.676765703251,2.0,0.0,6151
5122,101.0,0.28453,0.00024,9.10669,191.0,-0.278637144843,0.547885622141,0.00011,-4270.00103,3.96827,0.40677,134.0,1.2285016387,0.67614,-0.03396,-1.63359913595,-0.815115439102,7.412893,-1.44712501218,0.823647425902,0.488331448617,6.26834,0.636296378039,-0.322845122127,0.770298012974,3.17038931242,-0.00695431419462,1.12101686712,1.61922233657,2.0,0.0,6122
5082,121.0,0.16518,0.00315,4.51123,64.0,-0.201053861382,-0.163619556412,0.00122,-2565709.23455,5.9058,0.35436,63.0,0.433434120143,0.87283,0.26043,-0.479249787439,-1.44426595447,7.98562573,0.29729978617,2.76006310901,1.03051652858,4.20762,-0.0635011860528,-2.80517239935,-1.10843471345,3.61624473286,1.08239150356,-1.03376274801,-2.77223931934,1.0,0.0,6082
5102,108.0,0.42893,0.00012,4.41847,165.0,-0.0346815331478,-0.234767121877,9e-05,-975.20693,3.21997,0.05314,205.0,0.563108207978,0.49139,0.25146,-0.915007393312,-0.956405659446,7.92275239,-3.01114846667,3.71226562079,0.286354083102,3.8497,0.186592159562,-1.83178118149,-0.114460746532,3.26974470227,0.0424263926058,-0.519838180213,3.26185029167,2.0,0.0,6102
